encounter_name,trainer_name,trainer_class,canonical_location_id,canonical_location_name,is_rematch,is_event,trainer_items,trainer_pic,trainer_double,details,version_group_id,load_build,game_id,gen1_class,gen1_index,map,source,map_line,x,y,location_method
TRAINER_RIVAL3_1,,TRAINER_CLASS_RIVAL3,,,,,,TRAINER_PIC_RIVAL3,,party exists in decomp but no map object/script trainer reference was found,1,4,,RIVAL3,1,,,,,,unreferenced
TRAINER_RIVAL3_2,,TRAINER_CLASS_RIVAL3,,,,,,TRAINER_PIC_RIVAL3,,party exists in decomp but no map object/script trainer reference was found,1,4,,RIVAL3,2,,,,,,unreferenced
TRAINER_RIVAL3_3,,TRAINER_CLASS_RIVAL3,48,Victory Road,,True,,TRAINER_PIC_RIVAL3,,redblue_map=ChampionsRoom; source=script; map_line=68,1,4,,RIVAL3,3,ChampionsRoom,script,68,,,manual
TRAINER_LORELEI_1,,TRAINER_CLASS_LORELEI,48,Victory Road,,,,TRAINER_PIC_LORELEI,,"redblue_map=LoreleisRoom; source=object_event; map_line=16; object_xy=5,2; script_label=TEXT_LORELEISROOM_LORELEI",1,4,,LORELEI,1,LoreleisRoom,object_event,16,5,2,manual
TRAINER_CHANNELER_1,,TRAINER_CLASS_CHANNELER,,,,,,TRAINER_PIC_CHANNELER,,party exists in decomp but no map object/script trainer reference was found,1,4,,CHANNELER,1,,,,,,unreferenced
TRAINER_CHANNELER_2,,TRAINER_CLASS_CHANNELER,,,,,,TRAINER_PIC_CHANNELER,,party exists in decomp but no map object/script trainer reference was found,1,4,,CHANNELER,2,,,,,,unreferenced
TRAINER_CHANNELER_3,,TRAINER_CLASS_CHANNELER,,,,,,TRAINER_PIC_CHANNELER,,party exists in decomp but no map object/script trainer reference was found,1,4,,CHANNELER,3,,,,,,unreferenced
TRAINER_CHANNELER_4,,TRAINER_CLASS_CHANNELER,,,,,,TRAINER_PIC_CHANNELER,,party exists in decomp but no map object/script trainer reference was found,1,4,,CHANNELER,4,,,,,,unreferenced
TRAINER_CHANNELER_5,,TRAINER_CLASS_CHANNELER,22,Pokemon Tower,,,,TRAINER_PIC_CHANNELER,,"redblue_map=PokemonTower3F; source=object_event; map_line=17; object_xy=12,3; script_label=TEXT_POKEMONTOWER3F_CHANNELER1",1,4,,CHANNELER,5,PokemonTower3F,object_event,17,12,3,manual
TRAINER_CHANNELER_6,,TRAINER_CLASS_CHANNELER,22,Pokemon Tower,,,,TRAINER_PIC_CHANNELER,,"redblue_map=PokemonTower3F; source=object_event; map_line=18; object_xy=9,8; script_label=TEXT_POKEMONTOWER3F_CHANNELER2",1,4,,CHANNELER,6,PokemonTower3F,object_event,18,9,8,manual
TRAINER_CHANNELER_7,,TRAINER_CLASS_CHANNELER,,,,,,TRAINER_PIC_CHANNELER,,party exists in decomp but no map object/script trainer reference was found,1,4,,CHANNELER,7,,,,,,unreferenced
TRAINER_CHANNELER_8,,TRAINER_CLASS_CHANNELER,22,Pokemon Tower,,,,TRAINER_PIC_CHANNELER,,"redblue_map=PokemonTower3F; source=object_event; map_line=19; object_xy=10,13; script_label=TEXT_POKEMONTOWER3F_CHANNELER3",1,4,,CHANNELER,8,PokemonTower3F,object_event,19,10,13,manual
TRAINER_CHANNELER_9,,TRAINER_CLASS_CHANNELER,22,Pokemon Tower,,,,TRAINER_PIC_CHANNELER,,"redblue_map=PokemonTower4F; source=object_event; map_line=19; object_xy=5,10; script_label=TEXT_POKEMONTOWER4F_CHANNELER1",1,4,,CHANNELER,9,PokemonTower4F,object_event,19,5,10,manual
TRAINER_CHANNELER_10,,TRAINER_CLASS_CHANNELER,22,Pokemon Tower,,,,TRAINER_PIC_CHANNELER,,"redblue_map=PokemonTower4F; source=object_event; map_line=20; object_xy=15,7; script_label=TEXT_POKEMONTOWER4F_CHANNELER2",1,4,,CHANNELER,10,PokemonTower4F,object_event,20,15,7,manual
TRAINER_CHANNELER_11,,TRAINER_CLASS_CHANNELER,,,,,,TRAINER_PIC_CHANNELER,,party exists in decomp but no map object/script trainer reference was found,1,4,,CHANNELER,11,,,,,,unreferenced
TRAINER_CHANNELER_12,,TRAINER_CLASS_CHANNELER,22,Pokemon Tower,,,,TRAINER_PIC_CHANNELER,,"redblue_map=PokemonTower4F; source=object_event; map_line=21; object_xy=14,12; script_label=TEXT_POKEMONTOWER4F_CHANNELER3",1,4,,CHANNELER,12,PokemonTower4F,object_event,21,14,12,manual
TRAINER_CHANNELER_13,,TRAINER_CLASS_CHANNELER,,,,,,TRAINER_PIC_CHANNELER,,party exists in decomp but no map object/script trainer reference was found,1,4,,CHANNELER,13,,,,,,unreferenced
TRAINER_CHANNELER_14,,TRAINER_CLASS_CHANNELER,22,Pokemon Tower,,,,TRAINER_PIC_CHANNELER,,"redblue_map=PokemonTower5F; source=object_event; map_line=20; object_xy=17,7; script_label=TEXT_POKEMONTOWER5F_CHANNELER2",1,4,,CHANNELER,14,PokemonTower5F,object_event,20,17,7,manual
TRAINER_CHANNELER_15,,TRAINER_CLASS_CHANNELER,,,,,,TRAINER_PIC_CHANNELER,,party exists in decomp but no map object/script trainer reference was found,1,4,,CHANNELER,15,,,,,,unreferenced
TRAINER_CHANNELER_16,,TRAINER_CLASS_CHANNELER,22,Pokemon Tower,,,,TRAINER_PIC_CHANNELER,,"redblue_map=PokemonTower5F; source=object_event; map_line=21; object_xy=14,3; script_label=TEXT_POKEMONTOWER5F_CHANNELER3",1,4,,CHANNELER,16,PokemonTower5F,object_event,21,14,3,manual
TRAINER_CHANNELER_17,,TRAINER_CLASS_CHANNELER,22,Pokemon Tower,,,,TRAINER_PIC_CHANNELER,,"redblue_map=PokemonTower5F; source=object_event; map_line=22; object_xy=6,10; script_label=TEXT_POKEMONTOWER5F_CHANNELER4",1,4,,CHANNELER,17,PokemonTower5F,object_event,22,6,10,manual
TRAINER_CHANNELER_18,,TRAINER_CLASS_CHANNELER,22,Pokemon Tower,,,,TRAINER_PIC_CHANNELER,,"redblue_map=PokemonTower5F; source=object_event; map_line=23; object_xy=9,16; script_label=TEXT_POKEMONTOWER5F_CHANNELER5",1,4,,CHANNELER,18,PokemonTower5F,object_event,23,9,16,manual
TRAINER_CHANNELER_19,,TRAINER_CLASS_CHANNELER,22,Pokemon Tower,,,,TRAINER_PIC_CHANNELER,,"redblue_map=PokemonTower6F; source=object_event; map_line=18; object_xy=12,10; script_label=TEXT_POKEMONTOWER6F_CHANNELER1",1,4,,CHANNELER,19,PokemonTower6F,object_event,18,12,10,manual
TRAINER_CHANNELER_20,,TRAINER_CLASS_CHANNELER,22,Pokemon Tower,,,,TRAINER_PIC_CHANNELER,,"redblue_map=PokemonTower6F; source=object_event; map_line=19; object_xy=9,5; script_label=TEXT_POKEMONTOWER6F_CHANNELER2",1,4,,CHANNELER,20,PokemonTower6F,object_event,19,9,5,manual
TRAINER_CHANNELER_21,,TRAINER_CLASS_CHANNELER,22,Pokemon Tower,,,,TRAINER_PIC_CHANNELER,,"redblue_map=PokemonTower6F; source=object_event; map_line=20; object_xy=16,5; script_label=TEXT_POKEMONTOWER6F_CHANNELER3",1,4,,CHANNELER,21,PokemonTower6F,object_event,20,16,5,manual
TRAINER_CHANNELER_22,,TRAINER_CLASS_CHANNELER,27,Saffron City,,,,TRAINER_PIC_CHANNELER,,"redblue_map=SaffronGym; source=object_event; map_line=53; object_xy=10,1; script_label=TEXT_SAFFRONGYM_CHANNELER1",1,4,,CHANNELER,22,SaffronGym,object_event,53,10,1,manual
TRAINER_CHANNELER_23,,TRAINER_CLASS_CHANNELER,27,Saffron City,,,,TRAINER_PIC_CHANNELER,,"redblue_map=SaffronGym; source=object_event; map_line=55; object_xy=3,7; script_label=TEXT_SAFFRONGYM_CHANNELER2",1,4,,CHANNELER,23,SaffronGym,object_event,55,3,7,manual
TRAINER_CHANNELER_24,,TRAINER_CLASS_CHANNELER,27,Saffron City,,,,TRAINER_PIC_CHANNELER,,"redblue_map=SaffronGym; source=object_event; map_line=57; object_xy=3,13; script_label=TEXT_SAFFRONGYM_CHANNELER3",1,4,,CHANNELER,24,SaffronGym,object_event,57,3,13,manual
TRAINER_AGATHA_1,,TRAINER_CLASS_AGATHA,48,Victory Road,,,,TRAINER_PIC_AGATHA,,"redblue_map=AgathasRoom; source=object_event; map_line=16; object_xy=5,2; script_label=TEXT_AGATHASROOM_AGATHA",1,4,,AGATHA,1,AgathasRoom,object_event,16,5,2,manual
TRAINER_LANCE_1,,TRAINER_CLASS_LANCE,48,Victory Road,,,,TRAINER_PIC_LANCE,,"redblue_map=LancesRoom; source=object_event; map_line=15; object_xy=6,1; script_label=TEXT_LANCESROOM_LANCE",1,4,,LANCE,1,LancesRoom,object_event,15,6,1,manual
