species_id,move_id,learn_method,learn_level,version_group_id
75,479,level-up,27,1001
75,120,level-up,31,1001
75,523,level-up,36,1001
75,446,level-up,42,1001
75,89,level-up,47,1001
75,153,level-up,53,1001
75,38,level-up,58,1001
75,444,level-up,64,1001
75,359,level-up,70,1001
76,7,level-up,1,1001
76,9,level-up,1,1001
76,33,level-up,1,1001
76,111,level-up,1,1001
76,300,level-up,1,1001
76,397,level-up,1,1001
76,88,level-up,11,1001
76,222,level-up,15,1001
76,523,level-up,18,1001
76,350,level-up,22,1001
76,479,level-up,27,1001
76,120,level-up,31,1001
76,537,level-up,36,1001
76,446,level-up,42,1001
76,89,level-up,47,1001
76,153,level-up,53,1001
76,38,level-up,58,1001
76,444,level-up,64,1001
76,484,level-up,69,1001
76,359,level-up,70,1001
77,33,level-up,1,1001
77,45,level-up,1,1001
77,226,level-up,1,1001
77,39,level-up,4,1001
77,52,level-up,9,1001
77,172,level-up,13,1001
77,23,level-up,17,1001
77,488,level-up,21,1001
77,24,level-up,23,1001
77,83,level-up,25,1001
77,67,level-up,27,1001
77,36,level-up,29,1001
77,517,level-up,33,1001
77,95,level-up,35,1001
77,97,level-up,37,1001
77,126,level-up,41,1001
77,340,level-up,45,1001
77,394,level-up,49,1001
78,39,level-up,1,1001
78,45,level-up,1,1001
78,52,level-up,1,1001
78,98,level-up,1,1001
78,224,level-up,1,1001
78,226,level-up,1,1001
78,234,level-up,1,1001
78,398,level-up,1,1001
78,172,level-up,13,1001
78,23,level-up,17,1001
78,488,level-up,21,1001
78,24,level-up,23,1001
78,83,level-up,25,1001
78,67,level-up,27,1001
78,36,level-up,29,1001
78,517,level-up,33,1001
78,95,level-up,35,1001
78,97,level-up,37,1001
78,31,level-up,40,1001
78,126,level-up,41,1001
78,340,level-up,45,1001
78,394,level-up,49,1001
78,32,level-up,53,1001
79,33,level-up,1,1001
79,174,level-up,1,1001
79,281,level-up,1,1001
79,45,level-up,5,1001
79,55,level-up,9,1001
79,93,level-up,14,1001
79,50,level-up,19,1001
79,362,level-up,21,1001
79,29,level-up,23,1001
79,352,level-up,28,1001
79,428,level-up,32,1001
79,303,level-up,36,1001
79,133,level-up,41,1001
79,94,level-up,45,1001
79,240,level-up,49,1001
79,244,level-up,54,1001
79,505,level-up,58,1001
80,33,level-up,1,1001
80,45,level-up,1,1001
80,174,level-up,1,1001
80,281,level-up,1,1001
80,55,level-up,9,1001
80,93,level-up,14,1001
80,50,level-up,19,1001
80,362,level-up,21,1001
80,29,level-up,23,1001
80,352,level-up,28,1001
80,428,level-up,32,1001
80,303,level-up,36,1001
80,110,level-up,37,1001
80,133,level-up,43,1001
80,94,level-up,49,1001
80,240,level-up,55,1001
80,244,level-up,62,1001
80,505,level-up,68,1001
81,33,level-up,1,1001
81,97,level-up,1,1001
81,319,level-up,1,1001
81,84,level-up,6,1001
81,48,level-up,11,1001
81,49,level-up,14,1001
81,86,level-up,17,1001
81,209,level-up,22,1001
81,324,level-up,25,1001
81,486,level-up,27,1001
81,199,level-up,30,1001
81,443,level-up,33,1001
81,103,level-up,38,1001
81,435,level-up,43,1001
81,429,level-up,46,1001
81,393,level-up,49,1001
81,360,level-up,54,1001
81,192,level-up,59,1001
82,33,level-up,1,1001
82,48,level-up,1,1001
82,84,level-up,1,1001
82,319,level-up,1,1001
82,49,level-up,14,1001
82,86,level-up,17,1001
82,209,level-up,22,1001
82,324,level-up,25,1001
82,486,level-up,27,1001
82,161,level-up,30,1001
82,199,level-up,30,1001
82,443,level-up,34,1001
82,103,level-up,40,1001
82,435,level-up,46,1001
82,429,level-up,50,1001
82,393,level-up,54,1001
82,360,level-up,60,1001
82,192,level-up,66,1001
83,28,level-up,1,1001
83,43,level-up,1,1001
83,64,level-up,1,1001
83,210,level-up,1,1001
83,398,level-up,1,1001
83,31,level-up,7,1001
83,282,level-up,9,1001
83,332,level-up,13,1001
83,279,level-up,16,1001
83,163,level-up,19,1001
83,314,level-up,21,1001
83,14,level-up,25,1001
83,348,level-up,28,1001
83,97,level-up,31,1001
83,400,level-up,33,1001
83,533,level-up,35,1001
83,512,level-up,37,1001
83,364,level-up,43,1001
83,206,level-up,45,1001
83,403,level-up,49,1001
83,370,level-up,52,1001
83,413,level-up,55,1001
84,45,level-up,1,1001
84,64,level-up,1,1001
84,67,level-up,1,1001
84,98,level-up,5,1001
84,99,level-up,10,1001
84,31,level-up,14,1001
84,228,level-up,19,1001
84,253,level-up,23,1001
84,367,level-up,28,1001
84,458,level-up,32,1001
84,97,level-up,37,1001
84,65,level-up,41,1001
84,283,level-up,46,1001
84,37,level-up,50,1001
84,413,level-up,54,1001
85,45,level-up,1,1001
85,64,level-up,1,1001
85,98,level-up,1,1001
85,99,level-up,1,1001
85,365,level-up,1,1001
85,31,level-up,14,1001
85,228,level-up,19,1001
85,253,level-up,23,1001
85,367,level-up,28,1001
85,529,level-up,31,1001
85,161,level-up,34,1001
85,97,level-up,41,1001
85,65,level-up,47,1001
85,283,level-up,54,1001
85,37,level-up,60,1001
85,413,level-up,66,1001
88,1,level-up,1,1001
88,139,level-up,1,1001
88,106,level-up,4,1001
88,189,level-up,7,1001
88,50,level-up,12,1001
88,425,level-up,15,1001
88,107,level-up,17,1001
88,124,level-up,20,1001
88,426,level-up,23,1001
88,325,level-up,25,1001
88,374,level-up,28,1001
88,103,level-up,33,1001
88,188,level-up,36,1001
88,151,level-up,39,1001
88,482,level-up,44,1001
88,441,level-up,49,1001
88,262,level-up,52,1001
89,1,level-up,1,1001
89,106,level-up,1,1001
89,139,level-up,1,1001
89,174,level-up,1,1001
89,189,level-up,1,1001
89,50,level-up,12,1001
89,425,level-up,15,1001
89,107,level-up,17,1001
89,124,level-up,20,1001
89,426,level-up,23,1001
89,325,level-up,25,1001
89,374,level-up,28,1001
89,103,level-up,33,1001
89,188,level-up,36,1001
89,151,level-up,42,1001
89,482,level-up,50,1001
89,441,level-up,58,1001
89,262,level-up,64,1001
90,33,level-up,1,1001
90,110,level-up,4,1001
90,48,level-up,7,1001
90,61,level-up,10,1001
90,333,level-up,13,1001
90,182,level-up,16,1001
90,43,level-up,20,1001
90,128,level-up,25,1001
90,420,level-up,28,1001
90,534,level-up,32,1001
90,62,level-up,37,1001
90,250,level-up,40,1001
90,362,level-up,44,1001
90,334,level-up,49,1001
90,58,level-up,52,1001
90,504,level-up,56,1001
90,56,level-up,61,1001
91,48,level-up,1,1001
91,62,level-up,1,1001
91,110,level-up,1,1001
91,182,level-up,1,1001
91,350,level-up,1,1001
91,390,level-up,1,1001
91,131,level-up,13,1001
91,191,level-up,28,1001
91,556,level-up,52,1001
91,504,level-up,63,1001
91,56,level-up,71,1001
92,95,level-up,1,1001
92,122,level-up,1,1001
92,180,level-up,5,1001
92,212,level-up,8,1001
92,174,level-up,12,1001
92,101,level-up,15,1001
92,466,level-up,17,1001
92,109,level-up,19,1001
92,389,level-up,22,1001
92,499,level-up,24,1001
92,371,level-up,26,1001
92,247,level-up,29,1001
92,196,level-up,31,1001
92,138,level-up,33,1001
92,399,level-up,36,1001
92,194,level-up,40,1001
92,506,level-up,43,1001
92,171,level-up,47,1001
93,95,level-up,1,1001
93,122,level-up,1,1001
93,180,level-up,1,1001
93,212,level-up,8,1001
93,174,level-up,12,1001
93,101,level-up,15,1001
93,466,level-up,17,1001
93,109,level-up,19,1001
93,389,level-up,22,1001
93,499,level-up,24,1001
93,325,level-up,25,1001
93,371,level-up,28,1001
93,247,level-up,33,1001
93,196,level-up,36,1001
93,138,level-up,39,1001
93,399,level-up,44,1001
93,194,level-up,50,1001
93,506,level-up,55,1001
93,171,level-up,61,1001
94,95,level-up,1,1001
94,118,level-up,1,1001
94,122,level-up,1,1001
94,180,level-up,1,1001
94,212,level-up,8,1001
94,174,level-up,12,1001
94,101,level-up,15,1001
94,466,level-up,17,1001
94,109,level-up,19,1001
94,389,level-up,22,1001
94,499,level-up,24,1001
94,325,level-up,25,1001
94,371,level-up,28,1001
94,247,level-up,33,1001
94,196,level-up,36,1001
94,138,level-up,39,1001
94,399,level-up,44,1001
94,194,level-up,50,1001
94,506,level-up,55,1001
94,171,level-up,61,1001
94,396,level-up,68,1001
95,20,level-up,1,1001
95,33,level-up,1,1001
95,106,level-up,1,1001
95,300,level-up,1,1001
95,489,level-up,3,1001
95,103,level-up,6,1001
95,88,level-up,9,1001
95,99,level-up,14,1001
95,317,level-up,17,1001
95,479,level-up,22,1001
95,201,level-up,25,1001
95,397,level-up,30,1001
95,21,level-up,33,1001
95,446,level-up,38,1001
95,225,level-up,41,1001
95,174,level-up,46,1001
95,231,level-up,49,1001
95,328,level-up,54,1001
95,38,level-up,57,1001
95,444,level-up,62,1001
96,1,level-up,1,1001
96,95,level-up,1,1001
96,133,level-up,1,1001
96,50,level-up,5,1001
96,93,level-up,9,1001
96,29,level-up,13,1001
96,138,level-up,13,1001
96,139,level-up,17,1001
96,409,level-up,19,1001
96,96,level-up,21,1001
96,60,level-up,25,1001
96,244,level-up,33,1001
96,485,level-up,37,1001
96,427,level-up,41,1001
96,428,level-up,41,1001
96,207,level-up,45,1001
96,94,level-up,49,1001
96,417,level-up,53,1001
96,473,level-up,57,1001
96,248,level-up,61,1001
97,1,level-up,1,1001
97,50,level-up,1,1001
97,93,level-up,1,1001
97,95,level-up,1,1001
97,171,level-up,1,1001
97,415,level-up,1,1001
97,29,level-up,13,1001
97,138,level-up,13,1001
97,139,level-up,17,1001
97,409,level-up,19,1001
97,96,level-up,21,1001
97,60,level-up,25,1001
97,244,level-up,33,1001
97,485,level-up,37,1001
97,427,level-up,41,1001
97,428,level-up,41,1001
97,207,level-up,45,1001
97,94,level-up,49,1001
97,417,level-up,53,1001
97,473,level-up,57,1001
97,248,level-up,61,1001
98,145,level-up,1,1001
98,300,level-up,1,1001
98,11,level-up,5,1001
98,43,level-up,9,1001
98,106,level-up,11,1001
98,61,level-up,15,1001
98,341,level-up,19,1001
98,232,level-up,21,1001
98,23,level-up,25,1001
98,182,level-up,29,1001
98,12,level-up,31,1001
98,21,level-up,35,1001
98,362,level-up,39,1001
98,152,level-up,41,1001
98,175,level-up,45,1001
98,276,level-up,49,1001
99,11,level-up,1,1001
99,43,level-up,1,1001
99,145,level-up,1,1001
99,300,level-up,1,1001
99,469,level-up,1,1001
99,106,level-up,11,1001
99,61,level-up,15,1001
99,341,level-up,19,1001
99,232,level-up,21,1001
99,23,level-up,25,1001
99,182,level-up,32,1001
99,12,level-up,37,1001
99,21,level-up,44,1001
99,362,level-up,51,1001
99,152,level-up,56,1001
99,175,level-up,63,1001
99,276,level-up,70,1001
100,97,level-up,1,1001
100,268,level-up,1,1001
100,33,level-up,5,1001
100,49,level-up,8,1001
100,209,level-up,12,1001
100,205,level-up,15,1001
100,103,level-up,19,1001
100,451,level-up,22,1001
100,324,level-up,24,1001
100,113,level-up,26,1001
100,486,level-up,29,1001
100,120,level-up,33,1001
100,129,level-up,36,1001
100,393,level-up,40,1001
100,360,level-up,43,1001
100,153,level-up,47,1001
100,243,level-up,50,1001
101,33,level-up,1,1001
101,49,level-up,1,1001
101,209,level-up,1,1001
101,268,level-up,1,1001
101,205,level-up,15,1001
101,103,level-up,19,1001
101,451,level-up,22,1001
101,324,level-up,24,1001
101,113,level-up,26,1001
101,486,level-up,29,1001
101,120,level-up,35,1001
101,129,level-up,40,1001
101,393,level-up,46,1001
101,360,level-up,51,1001
101,153,level-up,57,1001
101,243,level-up,62,1001
102,95,level-up,1,1001
102,140,level-up,1,1001
102,230,level-up,1,1001
102,253,level-up,1,1001
102,115,level-up,7,1001
102,73,level-up,11,1001
102,93,level-up,14,1001
102,331,level-up,17,1001
102,78,level-up,19,1001
102,77,level-up,21,1001
102,79,level-up,23,1001
102,235,level-up,25,1001
102,202,level-up,27,1001
102,388,level-up,33,1001
102,363,level-up,37,1001
102,76,level-up,43,1001
102,94,level-up,47,1001
102,516,level-up,53,1001
103,23,level-up,1,1001
103,67,level-up,1,1001
103,93,level-up,1,1001
103,95,level-up,1,1001
103,140,level-up,1,1001
103,267,level-up,1,1001
103,402,level-up,1,1001
103,473,level-up,17,1001
103,121,level-up,27,1001
103,452,level-up,37,1001
103,437,level-up,47,1001
104,45,level-up,1,1001
104,39,level-up,3,1001
104,125,level-up,7,1001
104,29,level-up,11,1001
104,43,level-up,13,1001
104,116,level-up,17,1001
104,155,level-up,21,1001
104,99,level-up,23,1001
104,206,level-up,27,1001
104,37,level-up,31,1001
104,374,level-up,33,1001
104,198,level-up,37,1001
104,283,level-up,41,1001
104,38,level-up,43,1001
104,514,level-up,47,1001
104,187,level-up,51,1001
104,195,level-up,55,1001
105,7,level-up,1,1001
105,9,level-up,1,1001
105,29,level-up,1,1001
105,39,level-up,1,1001
105,45,level-up,1,1001
105,47,level-up,1,1001
105,125,level-up,1,1001
105,43,level-up,13,1001
105,116,level-up,17,1001
105,155,level-up,21,1001
105,99,level-up,23,1001
105,206,level-up,27,1001
105,37,level-up,33,1001
105,374,level-up,37,1001
105,198,level-up,43,1001
105,283,level-up,49,1001
105,38,level-up,53,1001
105,514,level-up,59,1001
105,187,level-up,64,1001
105,195,level-up,70,1001
106,24,level-up,1,1001
106,279,level-up,1,1001
106,96,level-up,5,1001
106,27,level-up,9,1001
106,26,level-up,13,1001
106,280,level-up,17,1001
106,116,level-up,21,1001
106,364,level-up,25,1001
106,136,level-up,29,1001
106,170,level-up,33,1001
106,193,level-up,37,1001
106,469,level-up,41,1001
106,299,level-up,45,1001
106,203,level-up,49,1001
106,25,level-up,53,1001
106,370,level-up,57,1001
106,179,level-up,61,1001
106,340,level-up,65,1001
107,4,level-up,1,1001
107,279,level-up,1,1001
107,97,level-up,6,1001
107,228,level-up,11,1001
107,183,level-up,16,1001
107,418,level-up,16,1001
107,364,level-up,21,1001
107,410,level-up,26,1001
107,501,level-up,31,1001
107,7,level-up,36,1001
107,8,level-up,36,1001
107,9,level-up,36,1001
107,409,level-up,36,1001
107,327,level-up,41,1001
107,5,level-up,46,1001
107,197,level-up,51,1001
107,264,level-up,56,1001
107,68,level-up,61,1001
107,370,level-up,66,1001
108,122,level-up,1,1001
108,48,level-up,5,1001
108,111,level-up,9,1001
108,282,level-up,13,1001
108,35,level-up,17,1001
108,23,level-up,21,1001
108,50,level-up,25,1001
108,21,level-up,29,1001
108,205,level-up,33,1001
108,498,level-up,37,1001
108,382,level-up,41,1001
108,287,level-up,45,1001
108,103,level-up,49,1001
108,438,level-up,53,1001
108,378,level-up,57,1001
108,187,level-up,61,1001
108,359,level-up,65,1001
109,33,level-up,1,1001
109,139,level-up,1,1001
109,123,level-up,6,1001
109,108,level-up,10,1001
109,372,level-up,15,1001
109,499,level-up,19,1001
109,120,level-up,24,1001
109,124,level-up,28,1001
109,114,level-up,33,1001
109,360,level-up,37,1001
109,153,level-up,42,1001
109,188,level-up,46,1001
109,194,level-up,51,1001
109,262,level-up,55,1001
109,220,level-up,59,1001
109,194,level-up,63,1001
109,441,level-up,67,1001
110,33,level-up,1,1001
110,108,level-up,1,1001
110,123,level-up,1,1001
110,139,level-up,1,1001
110,372,level-up,15,1001
110,499,level-up,19,1001
110,120,level-up,24,1001
110,124,level-up,28,1001
110,114,level-up,33,1001
110,458,level-up,39,1001
110,153,level-up,46,1001
110,188,level-up,52,1001
110,194,level-up,59,1001
110,262,level-up,65,1001
110,220,level-up,71,1001
110,194,level-up,77,1001
110,441,level-up,83,1001
111,30,level-up,1,1001
111,39,level-up,1,1001
111,23,level-up,8,1001
111,31,level-up,12,1001
111,184,level-up,19,1001
111,350,level-up,23,1001
111,242,level-up,27,1001
111,523,level-up,30,1001
111,498,level-up,34,1001
111,36,level-up,41,1001
111,529,level-up,45,1001
111,407,level-up,49,1001
111,444,level-up,52,1001
111,89,level-up,56,1001
111,32,level-up,63,1001
111,224,level-up,67,1001
111,38,level-up,73,1001
112,23,level-up,1,1001
112,30,level-up,1,1001
112,31,level-up,1,1001
112,39,level-up,1,1001
112,276,level-up,1,1001
112,184,level-up,19,1001
112,350,level-up,23,1001
112,242,level-up,27,1001
112,523,level-up,30,1001
112,498,level-up,34,1001
112,36,level-up,41,1001
112,359,level-up,42,1001
112,529,level-up,47,1001
112,407,level-up,52,1001
112,444,level-up,56,1001
112,89,level-up,62,1001
112,32,level-up,71,1001
112,224,level-up,77,1001
112,38,level-up,85,1001
113,1,level-up,1,1001
113,45,level-up,1,1001
113,111,level-up,1,1001
113,230,level-up,1,1001
113,39,level-up,5,1001
113,287,level-up,9,1001
113,3,level-up,12,1001
113,135,level-up,16,1001
113,516,level-up,20,1001
113,107,level-up,23,1001
113,68,level-up,25,1001
113,36,level-up,27,1001
113,312,level-up,29,1001
113,47,level-up,31,1001
113,374,level-up,34,1001
113,505,level-up,38,1001
113,121,level-up,42,1001
113,113,level-up,46,1001
113,361,level-up,50,1001
113,38,level-up,54,1001
113,356,level-up,58,1001
114,132,level-up,1,1001
114,235,level-up,1,1001
114,275,level-up,1,1001
114,79,level-up,5,1001
114,71,level-up,8,1001
114,74,level-up,12,1001
114,77,level-up,15,1001
114,267,level-up,17,1001
114,22,level-up,19,1001
114,20,level-up,22,1001
114,72,level-up,26,1001
114,78,level-up,29,1001
114,202,level-up,31,1001
114,282,level-up,33,1001
114,246,level-up,36,1001
114,363,level-up,40,1001
114,21,level-up,43,1001
114,321,level-up,47,1001
114,378,level-up,50,1001
114,438,level-up,54,1001
115,4,level-up,1,1001
115,7,level-up,1,1001
115,8,level-up,1,1001
115,9,level-up,1,1001
115,43,level-up,1,1001
115,185,level-up,1,1001
115,252,level-up,7,1001
115,39,level-up,10,1001
115,44,level-up,13,1001
115,458,level-up,19,1001
115,99,level-up,22,1001
115,5,level-up,25,1001
115,498,level-up,31,1001
115,146,level-up,34,1001
115,242,level-up,37,1001
115,409,level-up,40,1001
115,203,level-up,43,1001
115,200,level-up,46,1001
115,389,level-up,49,1001
115,179,level-up,55,1001
115,38,level-up,61,1001
116,82,level-up,1,1001
116,114,level-up,1,1001
116,145,level-up,1,1001
116,108,level-up,4,1001
116,43,level-up,8,1001
116,55,level-up,11,1001
116,116,level-up,14,1001
116,61,level-up,18,1001
116,190,level-up,21,1001
116,97,level-up,23,1001
116,239,level-up,26,1001
116,362,level-up,30,1001
116,225,level-up,32,1001
116,56,level-up,35,1001
116,349,level-up,38,1001
116,406,level-up,42,1001
117,43,level-up,1,1001
117,55,level-up,1,1001
117,82,level-up,1,1001
117,108,level-up,1,1001
117,145,level-up,1,1001
117,116,level-up,14,1001
117,61,level-up,18,1001
117,190,level-up,21,1001
117,97,level-up,23,1001
117,239,level-up,26,1001
117,362,level-up,30,1001
117,225,level-up,32,1001
117,56,level-up,40,1001
117,349,level-up,48,1001
117,406,level-up,57,1001
118,14,level-up,1,1001
118,39,level-up,1,1001
118,64,level-up,1,1001
118,346,level-up,1,1001
118,48,level-up,7,1001
118,30,level-up,11,1001
118,352,level-up,17,1001
118,175,level-up,21,1001
118,392,level-up,27,1001
118,31,level-up,31,1001
118,127,level-up,37,1001
118,32,level-up,41,1001
118,97,level-up,47,1001
118,487,level-up,51,1001
118,224,level-up,57,1001
118,340,level-up,64,1001
119,39,level-up,1,1001
119,48,level-up,1,1001
119,64,level-up,1,1001
119,346,level-up,1,1001
119,398,level-up,1,1001
119,401,level-up,1,1001
119,30,level-up,11,1001
119,352,level-up,17,1001
119,175,level-up,21,1001
119,392,level-up,27,1001
119,31,level-up,31,1001
119,34,level-up,33,1001
119,127,level-up,40,1001
119,32,level-up,47,1001
119,97,level-up,56,1001
119,487,level-up,63,1001
119,224,level-up,72,1001
119,340,level-up,81,1001
120,33,level-up,1,1001
120,106,level-up,1,1001
120,55,level-up,6,1001
120,229,level-up,10,1001
120,105,level-up,15,1001
120,293,level-up,19,1001
120,324,level-up,22,1001
120,129,level-up,24,1001
120,61,level-up,28,1001
120,107,level-up,33,1001
120,360,level-up,37,1001
120,113,level-up,42,1001
120,513,level-up,46,1001
120,408,level-up,51,1001
120,322,level-up,55,1001
120,56,level-up,60,1001
121,55,level-up,1,1001
121,105,level-up,1,1001
121,129,level-up,1,1001
121,229,level-up,1,1001
121,239,level-up,1,1001
121,109,level-up,28,1001
121,220,level-up,46,1001
121,396,level-up,64,1001
123,43,level-up,1,1001
123,49,level-up,1,1001
123,98,level-up,1,1001
123,400,level-up,1,1001
123,410,level-up,1,1001
123,116,level-up,5,1001
123,228,level-up,9,1001
123,206,level-up,13,1001
123,97,level-up,17,1001
123,17,level-up,21,1001
123,210,level-up,25,1001
123,163,level-up,29,1001
123,13,level-up,33,1001
123,104,level-up,37,1001
123,404,level-up,41,1001
123,400,level-up,45,1001
123,458,level-up,49,1001
123,403,level-up,53,1001
123,14,level-up,57,1001
123,364,level-up,61,1001
123,450,level-up,65,1001
124,1,level-up,1,1001
124,80,level-up,1,1001
124,122,level-up,1,1001
124,142,level-up,1,1001
124,181,level-up,1,1001
124,273,level-up,1,1001
124,352,level-up,1,1001
124,3,level-up,15,1001
124,8,level-up,18,1001
124,531,level-up,21,1001
124,212,level-up,25,1001
124,313,level-up,28,1001
124,358,level-up,33,1001
124,419,level-up,39,1001
124,34,level-up,44,1001
124,378,level-up,49,1001
124,195,level-up,55,1001
124,59,level-up,60,1001
124,417,level-up,65,1001
124,354,level-up,71,1001
125,43,level-up,1,1001
125,84,level-up,1,1001
125,98,level-up,1,1001
125,67,level-up,11,1001
125,129,level-up,16,1001
125,351,level-up,21,1001
125,113,level-up,26,1001
125,192,level-up,30,1001
125,486,level-up,32,1001
125,9,level-up,38,1001
125,238,level-up,41,1001
125,435,level-up,44,1001
125,85,level-up,50,1001
125,103,level-up,56,1001
125,87,level-up,62,1001
126,43,level-up,1,1001
126,52,level-up,1,1001
126,123,level-up,1,1001
